Timestamp,heartbeat_interval,step_down_missed_heartbeats,election_interval_spread,Uptime,MTBF,MTTR,Average Election Time,Election Count,Raft Message Failures,Average Raft Message Latency,Raft Message Throughput
07-01-2024_02:18:56,0.1,5,3,628.935714006424,0,0,0,0,0,2.7418136596679688e-05,10
07-01-2024_02:18:56,0.1,5,3,628.9358661174774,0,0,0,0,0,2.9921531677246094e-05,10
07-01-2024_02:18:56,0.1,5,3,628.9410951137543,0,0,0,0,0,0.0005853796005249024,40
07-01-2024_02:18:57,0.1,5,3,629.9418532848358,0,0,0,0,0,1.4424324035644531e-05,10
07-01-2024_02:18:57,0.1,5,3,629.9421536922455,0,0,0,0,0,1.4996528625488281e-05,10
07-01-2024_02:18:57,0.1,5,3,629.9431309700012,0,0,0,0,0,1.4448165893554688e-05,10
07-01-2024_02:18:57,0.1,5,3,629.944441318512,0,0,0,0,0,1.7857551574707033e-05,10
07-01-2024_02:18:57,0.1,5,3,629.9447989463806,0,0,0,0,0,0.0003982830047607422,40
07-01-2024_02:18:58,0.1,5,3,630.9479401111603,0,0,0,0,0,1.6498565673828126e-05,10
07-01-2024_02:18:58,0.1,5,3,630.9483819007874,0,0,0,0,0,1.940727233886719e-05,10
07-01-2024_02:18:58,0.1,5,3,630.9485511779785,0,0,0,0,0,2.079010009765625e-05,10
07-01-2024_02:18:58,0.1,5,3,630.9490685462952,0,0,0,0,0,2.1576881408691406e-05,10
07-01-2024_02:18:58,0.1,5,3,630.9529132843018,0,0,0,0,0,0.0004995918273925781,40
07-01-2024_02:18:59,0.1,5,3,631.9541742801666,0,0,0,0,0,2.0432472229003907e-05,10
07-01-2024_02:18:59,0.1,5,3,631.9543335437775,0,0,0,0,0,3.0469894409179687e-05,10
07-01-2024_02:18:59,0.1,5,3,631.9543828964233,0,0,0,0,0,3.521442413330078e-05,10
07-01-2024_02:18:59,0.1,5,3,631.9544055461884,0,0,0,0,0,2.32696533203125e-05,10
07-01-2024_02:18:59,0.1,5,3,631.9561715126038,0,0,0,0,0,0.0006076669692993164,40
07-01-2024_02:19:00,0.1,5,3,632.9587833881378,0,0,0,0,0,1.4090538024902344e-05,10
07-01-2024_02:19:00,0.1,5,3,632.9589869976044,0,0,0,0,0,1.5044212341308594e-05,10
07-01-2024_02:19:00,0.1,5,3,632.9596045017242,0,0,0,0,0,1.316070556640625e-05,10
07-01-2024_02:19:00,0.1,5,3,632.9597945213318,0,0,0,0,0,1.7213821411132813e-05,10
07-01-2024_02:19:00,0.1,5,3,632.9603276252747,0,0,0,0,0,0.00038617610931396485,40
07-01-2024_02:19:01,0.1,5,3,633.9675180912018,0,0,0,0,0,2.2530555725097656e-05,10
07-01-2024_02:19:01,0.1,5,3,633.9677312374115,0,0,0,0,0,2.067089080810547e-05,10
07-01-2024_02:19:01,0.1,5,3,633.9680309295654,0,0,0,0,0,3.185272216796875e-05,10
07-01-2024_02:19:01,0.1,5,3,633.9708921909332,0,0,0,0,0,0.0004735136032104492,40
07-01-2024_02:19:01,0.1,5,3,633.972993850708,0,0,0,0,0,1.4734268188476562e-05,10
07-01-2024_02:19:02,0.1,5,3,634.9736890792847,0,0,0,0,0,1.5044212341308594e-05,10
07-01-2024_02:19:02,0.1,5,3,634.974102973938,0,0,0,0,0,1.7189979553222655e-05,10
07-01-2024_02:19:02,0.1,5,3,634.9742319583893,0,0,0,0,0,1.5521049499511717e-05,10
07-01-2024_02:19:02,0.1,5,3,634.9834749698639,0,0,0,0,0,1.4734268188476562e-05,10
07-01-2024_02:19:02,0.1,5,3,634.9865469932556,0,0,0,0,0,0.00046352386474609377,40
07-01-2024_02:19:03,0.1,5,3,635.9800653457642,0,0,0,0,0,3.266334533691406e-05,9
07-01-2024_02:19:03,0.1,5,3,635.9810194969177,0,0,0,0,0,1.7952919006347656e-05,10
07-01-2024_02:19:03,0.1,5,3,635.9816162586212,0,0,0,0,0,1.9550323486328125e-05,10
07-01-2024_02:19:03,0.1,5,3,635.9868972301483,0,0,0,0,0,3.0946731567382815e-05,10
07-01-2024_02:19:03,0.1,5,3,635.9939587116241,0,0,0,0,0,0.0004372119903564453,40
07-01-2024_02:19:04,0.1,5,3,636.9898765087128,0,0,0,0,0,2.1139780680338543e-05,9
07-01-2024_02:19:04,0.1,5,3,636.989963054657,0,0,0,0,0,2.0909309387207032e-05,10
07-01-2024_02:19:04,0.1,5,3,636.9897813796997,0,0,0,0,0,1.7571449279785157e-05,10
07-01-2024_02:19:04,0.1,5,3,637.0026218891144,0,0,0,0,0,0.0004487180709838867,40
07-01-2024_02:19:04,0.1,5,3,637.0026140213013,0,0,0,0,0,1.33514404296875e-05,10
07-01-2024_02:19:05,0.1,5,3,637.9957499504089,0,0,0,0,0,1.6874737209743922e-05,9
07-01-2024_02:19:05,0.1,5,3,637.9961340427399,0,0,0,0,0,1.6117095947265624e-05,10
07-01-2024_02:19:05,0.1,5,3,637.9963068962097,0,0,0,0,0,1.64031982421875e-05,10
07-01-2024_02:19:05,0.1,5,3,638.0055627822876,0,0,0,0,0,0.00044468879699707033,40
07-01-2024_02:19:05,0.1,5,3,638.0069537162781,0,0,0,0,0,1.3875961303710938e-05,10
07-01-2024_02:19:06,0.1,5,3,639.0026950836182,0,0,0,0,0,2.048015594482422e-05,10
07-01-2024_02:19:06,0.1,5,3,639.0028250217438,0,0,0,0,0,2.110004425048828e-05,10
07-01-2024_02:19:06,0.1,5,3,639.0031254291534,0,0,0,0,0,3.268718719482422e-05,10
07-01-2024_02:19:06,0.1,5,3,639.0090498924255,0,0,0,0,0,0.0005189253359424824,40
07-01-2024_02:19:06,0.1,5,3,639.0094873905182,0,0,0,0,0,2.0813941955566406e-05,10
07-01-2024_02:19:07,0.1,5,3,640.0085768699646,0,0,0,0,0,2.5272369384765625e-05,10
07-01-2024_02:19:07,0.1,5,3,640.008593082428,0,0,0,0,0,1.3709068298339844e-05,10
07-01-2024_02:19:07,0.1,5,3,640.0089120864868,0,0,0,0,0,1.2302398681640625e-05,10
07-01-2024_02:19:07,0.1,5,3,640.0133125782013,0,0,0,0,0,1.3404422336154514e-05,9
07-01-2024_02:19:07,0.1,5,3,640.0137021541595,0,0,0,0,0,0.0004625164944192638,36
07-01-2024_02:19:08,0.1,5,3,641.0128374099731,0,0,0,0,0,2.8896331787109376e-05,10
07-01-2024_02:19:08,0.1,5,3,641.0128419399261,0,0,0,0,0,2.0384788513183594e-05,10
07-01-2024_02:19:08,0.1,5,3,641.013622045517,0,0,0,0,0,2.3293495178222657e-05,10
07-01-2024_02:19:08,0.1,5,3,641.0193257331848,0,0,0,0,0,1.79290771484375e-05,10
07-01-2024_02:19:08,0.1,5,3,641.0194664001465,0,0,0,0,0,0.000478515625,40
07-01-2024_02:19:09,0.1,5,3,642.0180778503418,0,0,0,0,0,2.0313262939453126e-05,10
07-01-2024_02:19:09,0.1,5,3,642.0182132720947,0,0,0,0,0,2.0313262939453126e-05,10
07-01-2024_02:19:09,0.1,5,3,642.0200638771057,0,0,0,0,0,1.6617774963378907e-05,10
07-01-2024_02:19:09,0.1,5,3,642.026061296463,0,0,0,0,0,0.000504598617553711,40
07-01-2024_02:19:09,0.1,5,3,642.0258822441101,0,0,0,0,0,1.5950202941894533e-05,10
07-01-2024_02:19:10,0.1,5,3,643.0212078094482,0,0,0,0,0,1.430511474609375e-05,10
07-01-2024_02:19:10,0.1,5,3,643.021199464798,0,0,0,0,0,1.4281272888183593e-05,10
07-01-2024_02:19:10,0.1,5,3,643.0289433002472,0,0,0,0,0,1.3709068298339844e-05,10
07-01-2024_02:19:10,0.1,5,3,643.0290324687958,0,0,0,0,0,0.0004129886627197266,40
07-01-2024_02:19:10,0.1,5,3,643.0296370983124,0,0,0,0,0,1.5163421630859375e-05,10
07-01-2024_02:19:11,0.1,5,3,644.0248286724091,0,0,0,0,0,3.781318664550781e-05,10
07-01-2024_02:19:11,0.1,5,3,644.0250334739685,0,0,0,0,0,1.9025802612304687e-05,10
07-01-2024_02:19:11,0.1,5,3,644.036239862442,0,0,0,0,0,0.0005087137222290039,40
07-01-2024_02:19:11,0.1,5,3,644.0362923145294,0,0,0,0,0,1.7523765563964844e-05,10
07-01-2024_02:19:11,0.1,5,3,644.0366044044495,0,0,0,0,0,1.6307830810546876e-05,10
07-01-2024_02:19:12,0.1,5,3,645.0327455997467,0,0,0,0,0,2.422332763671875e-05,10
07-01-2024_02:19:12,0.1,5,3,645.0395364761353,0,0,0,0,0,1.659393310546875e-05,10
07-01-2024_02:19:12,0.1,5,3,645.0414750576019,0,0,0,0,0,1.537799835205078e-05,10
07-01-2024_02:19:12,0.1,5,3,645.0420908927917,0,0,0,0,0,0.0004497051239013672,40
07-01-2024_02:19:12,0.1,5,3,645.0434310436249,0,0,0,0,0,1.671314239501953e-05,10
07-01-2024_02:19:13,0.1,5,3,646.0381264686584,0,0,0,0,0,1.6045570373535156e-05,10
07-01-2024_02:19:13,0.1,5,3,646.0461974143982,0,0,0,0,0,1.56402587890625e-05,10
07-01-2024_02:19:13,0.1,5,3,646.046205997467,0,0,0,0,0,1.747608184814453e-05,10
07-01-2024_02:19:13,0.1,5,3,646.0462529659271,0,0,0,0,0,0.0003906965255737305,40
07-01-2024_02:19:13,0.1,5,3,646.0479383468628,0,0,0,0,0,1.2516975402832031e-05,10
07-01-2024_02:19:14,0.1,5,3,647.0416529178619,0,0,0,0,0,2.0933151245117187e-05,10
07-01-2024_02:19:14,0.1,5,3,647.0523812770844,0,0,0,0,0,2.5177001953125e-05,10
07-01-2024_02:19:14,0.1,5,3,647.0529110431671,0,0,0,0,0,1.4567375183105469e-05,10
07-01-2024_02:19:14,0.1,5,3,647.0528087615967,0,0,0,0,0,1.685619354248047e-05,10
07-01-2024_02:19:14,0.1,5,3,647.0530455112457,0,0,0,0,0,0.00042104244232177735,40
07-01-2024_02:19:15,0.1,5,3,648.0475308895111,0,0,0,0,0,2.086162567138672e-05,10
07-01-2024_02:19:15,0.1,5,3,648.0560994148254,0,0,0,0,0,0.00047817230224609373,40
07-01-2024_02:19:15,0.1,5,3,648.0561943054199,0,0,0,0,0,1.704692840576172e-05,10
07-01-2024_02:19:15,0.1,5,3,648.0565514564514,0,0,0,0,0,2.6607513427734374e-05,10
07-01-2024_02:19:15,0.1,5,3,648.0566735267639,0,0,0,0,0,1.6355514526367186e-05,10
07-01-2024_02:19:16,0.1,5,3,649.0537152290344,0,0,0,0,0,2.143383026123047e-05,10
07-01-2024_02:19:16,0.1,5,3,649.0619950294495,0,0,0,0,0,1.9788742065429688e-05,10
07-01-2024_02:19:16,0.1,5,3,649.0626373291016,0,0,0,0,0,1.9240379333496094e-05,10
07-01-2024_02:19:16,0.1,5,3,649.0629849433899,0,0,0,0,0,0.0004582977294921875,40
07-01-2024_02:19:16,0.1,5,3,649.063188791275,0,0,0,0,0,1.544952392578125e-05,10
07-01-2024_02:19:17,0.1,5,3,650.0608327388763,0,0,0,0,0,1.940727233886719e-05,10
07-01-2024_02:19:17,0.1,5,3,650.0673413276672,0,0,0,0,0,1.544952392578125e-05,10
07-01-2024_02:19:17,0.1,5,3,650.0682971477509,0,0,0,0,0,1.5139579772949219e-05,10
07-01-2024_02:19:17,0.1,5,3,650.0683197975159,0,0,0,0,0,1.5401840209960936e-05,10
07-01-2024_02:19:17,0.1,5,3,650.0688469409943,0,0,0,0,0,0.00044444561004638674,40
07-01-2024_02:19:18,0.1,5,3,651.0655131340027,0,0,0,0,0,2.162456512451172e-05,10
07-01-2024_02:19:18,0.1,5,3,651.0817358493805,0,0,0,0,0,1.7571449279785157e-05,10
07-01-2024_02:19:18,0.1,5,3,651.0817520618439,0,0,0,0,0,3.936290740966797e-05,10
07-01-2024_02:19:18,0.1,5,3,651.0817756652832,0,0,0,0,0,0.0004768848419189453,40
07-01-2024_02:19:18,0.1,5,3,651.0822978019714,0,0,0,0,0,2.1147727966308594e-05,10
07-01-2024_02:19:19,0.1,5,3,652.0704839229584,0,0,0,0,0,2.269744873046875e-05,10
07-01-2024_02:19:19,0.1,5,3,652.0886878967285,0,0,0,0,0,2.0241737365722658e-05,10
07-01-2024_02:19:19,0.1,5,3,652.0887858867645,0,0,0,0,0,2.0194053649902344e-05,10
07-01-2024_02:19:19,0.1,5,3,652.0888710021973,0,0,0,0,0,0.0005100393295288086,40
07-01-2024_02:19:19,0.1,5,3,652.0888786315918,0,0,0,0,0,1.8167495727539063e-05,10
07-01-2024_02:19:20,0.1,5,3,653.0757436752319,0,0,0,0,0,1.857280731201172e-05,10
07-01-2024_02:19:20,0.1,5,3,653.0942332744598,0,0,0,0,0,1.2993812561035156e-05,10
07-01-2024_02:19:20,0.1,5,3,653.0944004058838,0,0,0,0,0,1.64031982421875e-05,10
07-01-2024_02:19:20,0.1,5,3,653.0944912433624,0,0,0,0,0,0.00045223236083984374,40
07-01-2024_02:19:20,0.1,5,3,653.094485282898,0,0,0,0,0,1.71661376953125e-05,10
07-01-2024_02:19:21,0.1,5,3,654.0809400081635,0,0,0,0,0,2.2602081298828124e-05,10
07-01-2024_02:19:21,0.1,5,3,654.1022486686707,0,0,0,0,0,2.4843215942382813e-05,10
07-01-2024_02:19:21,0.1,5,3,654.102258682251,0,0,0,0,0,1.7952919006347656e-05,10
07-01-2024_02:19:21,0.1,5,3,654.1022689342499,0,0,0,0,0,1.7380714416503908e-05,10
07-01-2024_02:19:21,0.1,5,3,654.1037757396698,0,0,0,0,0,0.0005414247512817383,40
07-01-2024_02:19:22,0.1,5,3,655.0892109870911,0,0,0,0,0,2.193450927734375e-05,10
07-01-2024_02:19:22,0.1,5,3,655.107501745224,0,0,0,0,0,2.4533271789550783e-05,10
07-01-2024_02:19:22,0.1,5,3,655.1075446605682,0,0,0,0,0,0.0005568981170654297,40
07-01-2024_02:19:22,0.1,5,3,655.1075568199158,0,0,0,0,0,1.9097328186035155e-05,10
07-01-2024_02:19:22,0.1,5,3,655.1075687408447,0,0,0,0,0,2.0933151245117187e-05,10
07-01-2024_02:19:23,0.1,5,3,656.095766544342,0,0,0,0,0,1.5783309936523438e-05,10
07-01-2024_02:19:23,0.1,5,3,656.1140592098236,0,0,0,0,0,1.7547607421875e-05,10
07-01-2024_02:19:23,0.1,5,3,656.1142523288727,0,0,0,0,0,1.5807151794433593e-05,10
07-01-2024_02:19:23,0.1,5,3,656.1142807006836,0,0,0,0,0,1.4090538024902344e-05,10
07-01-2024_02:19:23,0.1,5,3,656.1142747402191,0,0,0,0,0,0.00039247512817382814,40
07-01-2024_02:19:24,0.1,5,3,657.1027019023895,0,0,0,0,0,1.7571449279785157e-05,10
07-01-2024_02:19:24,0.1,5,3,657.119964838028,0,0,0,0,0,1.683235168457031e-05,10
07-01-2024_02:19:24,0.1,5,3,657.1199865341187,0,0,0,0,0,0.0003948688507080078,40
07-01-2024_02:19:24,0.1,5,3,657.119931936264,0,0,0,0,0,1.728534698486328e-05,10
07-01-2024_02:19:24,0.1,5,3,657.120502948761,0,0,0,0,0,1.3303756713867187e-05,10
07-01-2024_02:19:25,0.1,5,3,658.1066527366638,0,0,0,0,0,1.7428398132324217e-05,10
07-01-2024_02:19:25,0.1,5,3,658.1243305206299,0,0,0,0,0,0.00034275531768798826,40
07-01-2024_02:19:25,0.1,5,3,658.1246585845947,0,0,0,0,0,1.3089179992675781e-05,10
07-01-2024_02:19:25,0.1,5,3,658.1247756481171,0,0,0,0,0,1.1730194091796876e-05,10
07-01-2024_02:19:25,0.1,5,3,658.1247868537903,0,0,0,0,0,1.3852119445800782e-05,10
07-01-2024_02:19:26,0.1,5,3,659.1116552352905,0,0,0,0,0,2.3126602172851562e-05,10
07-01-2024_02:19:26,0.1,5,3,659.1296656131744,0,0,0,0,0,2.0241737365722658e-05,10
07-01-2024_02:19:26,0.1,5,3,659.129771232605,0,0,0,0,0,1.895427703857422e-05,10
07-01-2024_02:19:26,0.1,5,3,659.1300733089447,0,0,0,0,0,0.0005258703231811523,40
07-01-2024_02:19:26,0.1,5,3,659.1307370662689,0,0,0,0,0,1.778602600097656e-05,10
07-01-2024_02:19:27,0.1,5,3,660.1185102462769,0,0,0,0,0,1.708666483561198e-05,9
07-01-2024_02:19:27,0.1,5,3,660.1359412670135,0,0,0,0,0,1.2421607971191407e-05,10
07-01-2024_02:19:27,0.1,5,3,660.1362843513489,0,0,0,0,0,0.0003745746612548828,40
07-01-2024_02:19:27,0.1,5,3,660.1364886760712,0,0,0,0,0,1.2254714965820312e-05,10
07-01-2024_02:19:27,0.1,5,3,660.1366367340088,0,0,0,0,0,2.827644348144531e-05,10
07-01-2024_02:19:28,0.1,5,3,661.1356890201569,0,0,0,0,0,2.015720714222301e-05,11
07-01-2024_02:19:28,0.1,5,3,661.1512937545776,0,0,0,0,0,1.9073486328125e-05,10
07-01-2024_02:19:28,0.1,5,3,661.1514444351196,0,0,0,0,0,2.1409988403320312e-05,10
07-01-2024_02:19:28,0.1,5,3,661.1516120433807,0,0,0,0,0,1.5306472778320313e-05,10
07-01-2024_02:19:28,0.1,5,3,661.1520030498505,0,0,0,0,0,0.0005147027969360352,40
07-01-2024_02:19:29,0.1,5,3,662.1413314342499,0,0,0,0,0,2.4819374084472655e-05,10
07-01-2024_02:19:29,0.1,5,3,662.1561596393585,0,0,0,0,0,1.9979476928710937e-05,10
07-01-2024_02:19:29,0.1,5,3,662.1561703681946,0,0,0,0,0,2.7608871459960937e-05,10
07-01-2024_02:19:29,0.1,5,3,662.1563656330109,0,0,0,0,0,2.1409988403320312e-05,10
07-01-2024_02:19:29,0.1,5,3,662.1565229892731,0,0,0,0,0,0.0006458473205566407,40
07-01-2024_02:19:30,0.1,5,3,663.1471786499023,0,0,0,0,0,2.6067097981770832e-05,9
07-01-2024_02:19:30,0.1,5,3,663.1609311103821,0,0,0,0,0,1.7762184143066406e-05,10
07-01-2024_02:19:30,0.1,5,3,663.161346912384,0,0,0,0,0,1.5664100646972657e-05,10
07-01-2024_02:19:30,0.1,5,3,663.1614871025085,0,0,0,0,0,1.8286705017089844e-05,10
07-01-2024_02:19:30,0.1,5,3,663.1615917682648,0,0,0,0,0,0.0004342985153198242,40
07-01-2024_02:19:31,0.1,5,3,664.1524200439453,0,0,0,0,0,2.498626708984375e-05,10
07-01-2024_02:19:31,0.1,5,3,664.1659457683563,0,0,0,0,0,1.8525123596191407e-05,10
07-01-2024_02:19:31,0.1,5,3,664.1660592556,0,0,0,0,0,3.7837028503417966e-05,10
07-01-2024_02:19:31,0.1,5,3,664.1661677360535,0,0,0,0,0,2.0265579223632812e-05,10
07-01-2024_02:19:31,0.1,5,3,664.168408870697,0,0,0,0,0,0.0004997920989990235,40
07-01-2024_02:19:32,0.1,5,3,665.1593043804169,0,0,0,0,0,1.9669532775878906e-05,10
07-01-2024_02:19:32,0.1,5,3,665.1705343723297,0,0,0,0,0,2.036094665527344e-05,10
07-01-2024_02:19:32,0.1,5,3,665.1703951358795,0,0,0,0,0,1.9955635070800782e-05,10
07-01-2024_02:19:32,0.1,5,3,665.171147108078,0,0,0,0,0,1.5687942504882812e-05,10
07-01-2024_02:19:32,0.1,5,3,665.1740484237671,0,0,0,0,0,0.0005294895172119141,40
07-01-2024_02:19:33,0.1,5,3,666.1635148525238,0,0,0,0,0,1.5091896057128906e-05,10
07-01-2024_02:19:33,0.1,5,3,666.1755559444427,0,0,0,0,0,1.7987357245551215e-05,9
07-01-2024_02:19:33,0.1,5,3,666.175758600235,0,0,0,0,0,1.6583336724175348e-05,9
07-01-2024_02:19:33,0.1,5,3,666.1758563518524,0,0,0,0,0,1.4464060465494791e-05,9
07-01-2024_02:19:33,0.1,5,3,666.1788442134857,0,0,0,0,0,0.0004489278793334961,40
07-01-2024_02:19:34,0.1,5,3,667.168443441391,0,0,0,0,0,1.4281272888183593e-05,10
07-01-2024_02:19:34,0.1,5,3,667.1798260211945,0,0,0,0,0,1.125335693359375e-05,10
07-01-2024_02:19:34,0.1,5,3,667.1799337863922,0,0,0,0,0,1.4495849609375e-05,10
07-01-2024_02:19:34,0.1,5,3,667.1800751686096,0,0,0,0,0,1.2326240539550782e-05,10
07-01-2024_02:19:34,0.1,5,3,667.1816754341125,0,0,0,0,0,0.00039351251390245227,36
07-01-2024_02:19:35,0.1,5,3,668.1742923259735,0,0,0,0,0,2.0289421081542967e-05,10
07-01-2024_02:19:35,0.1,5,3,668.1866588592529,0,0,0,0,0,0.00045250892639160157,40
07-01-2024_02:19:35,0.1,5,3,668.1867673397064,0,0,0,0,0,1.654624938964844e-05,10
07-01-2024_02:19:35,0.1,5,3,668.1868770122528,0,0,0,0,0,1.6045570373535156e-05,10
07-01-2024_02:19:35,0.1,5,3,668.1866586208344,0,0,0,0,0,1.678466796875e-05,10
07-01-2024_02:19:36,0.1,5,3,669.1809976100922,0,0,0,0,0,2.2530555725097656e-05,10
07-01-2024_02:19:36,0.1,5,3,669.1907141208649,0,0,0,0,0,0.0004941606521606445,40
07-01-2024_02:19:36,0.1,5,3,669.1908257007599,0,0,0,0,0,1.7428398132324217e-05,10
07-01-2024_02:19:36,0.1,5,3,669.1909449100494,0,0,0,0,0,2.524852752685547e-05,10
07-01-2024_02:19:36,0.1,5,3,669.1911432743073,0,0,0,0,0,1.9669532775878906e-05,10
07-01-2024_02:19:37,0.1,5,3,670.1872849464417,0,0,0,0,0,1.7070770263671874e-05,10
07-01-2024_02:19:37,0.1,5,3,670.202455997467,0,0,0,0,0,1.2445449829101563e-05,10
07-01-2024_02:19:37,0.1,5,3,670.2024579048157,0,0,0,0,0,1.2636184692382812e-05,10
07-01-2024_02:19:37,0.1,5,3,670.202618598938,0,0,0,0,0,1.2993812561035156e-05,10
07-01-2024_02:19:37,0.1,5,3,670.2022593021393,0,0,0,0,0,0.00034979820251464846,40
07-01-2024_02:19:38,0.1,5,3,671.1942985057831,0,0,0,0,0,1.7762184143066406e-05,10
07-01-2024_02:19:38,0.1,5,3,671.2132422924042,0,0,0,0,0,1.3828277587890625e-05,10
07-01-2024_02:19:38,0.1,5,3,671.2133824825287,0,0,0,0,0,1.71661376953125e-05,10
07-01-2024_02:19:38,0.1,5,3,671.2132875919342,0,0,0,0,0,0.0004401397705078125,40
07-01-2024_02:19:38,0.1,5,3,671.2133812904358,0,0,0,0,0,2.0432472229003907e-05,10
07-01-2024_02:19:39,0.1,5,3,672.203414440155,0,0,0,0,0,1.5807151794433593e-05,10
07-01-2024_02:19:39,0.1,5,3,672.2187302112579,0,0,0,0,0,1.3875961303710938e-05,10
07-01-2024_02:19:39,0.1,5,3,672.2188200950623,0,0,0,0,0,1.304149627685547e-05,10
07-01-2024_02:19:39,0.1,5,3,672.2188904285431,0,0,0,0,0,1.4734268188476562e-05,10
07-01-2024_02:19:39,0.1,5,3,672.2188186645508,0,0,0,0,0,0.0003765439987182617,40
07-01-2024_02:19:40,0.1,5,3,673.2070128917694,0,0,0,0,0,1.4185905456542969e-05,10
07-01-2024_02:19:40,0.1,5,3,673.2223057746887,0,0,0,0,0,1.3709068298339844e-05,10
07-01-2024_02:19:40,0.1,5,3,673.2228891849518,0,0,0,0,0,0.0003333759307861328,40
07-01-2024_02:19:40,0.1,5,3,673.234810590744,0,0,0,0,0,1.1324882507324219e-05,10
07-01-2024_02:19:40,0.1,5,3,673.2352349758148,0,0,0,0,0,1.2445449829101563e-05,10
07-01-2024_02:19:41,0.1,5,3,674.2118260860443,0,0,0,0,0,3.01361083984375e-05,10
07-01-2024_02:19:41,0.1,5,3,674.2257385253906,0,0,0,0,0,0.00039743900299072266,40
07-01-2024_02:19:41,0.1,5,3,674.2257506847382,0,0,0,0,0,1.4734268188476562e-05,10
07-01-2024_02:19:41,0.1,5,3,674.2383832931519,0,0,0,0,0,1.5139579772949219e-05,10
07-01-2024_02:19:41,0.1,5,3,674.2384514808655,0,0,0,0,0,1.277923583984375e-05,10
07-01-2024_02:19:42,0.1,5,3,675.2179501056671,0,0,0,0,0,2.9015541076660157e-05,10
07-01-2024_02:19:42,0.1,5,3,675.2360482215881,0,0,0,0,0,1.3232231140136719e-05,10
07-01-2024_02:19:42,0.1,5,3,675.2356731891632,0,0,0,0,0,0.000412745475769043,40
07-01-2024_02:19:42,0.1,5,3,675.2490937709808,0,0,0,0,0,1.3947486877441406e-05,10
07-01-2024_02:19:42,0.1,5,3,675.2492623329163,0,0,0,0,0,1.1515617370605468e-05,10
07-01-2024_02:19:43,0.1,5,3,676.226895570755,0,0,0,0,0,2.512931823730469e-05,10
07-01-2024_02:19:43,0.1,5,3,676.2447922229767,0,0,0,0,0,0.0005773305892944336,40
07-01-2024_02:19:43,0.1,5,3,676.244861125946,0,0,0,0,0,1.9598007202148438e-05,10
07-01-2024_02:19:43,0.1,5,3,676.2569534778595,0,0,0,0,0,3.5595893859863284e-05,10
07-01-2024_02:19:43,0.1,5,3,676.2569870948792,0,0,0,0,0,1.8382072448730467e-05,10
07-01-2024_02:19:44,0.1,5,3,677.2306272983551,0,0,0,0,0,1.8143653869628905e-05,10
07-01-2024_02:19:44,0.1,5,3,677.250200510025,0,0,0,0,0,1.4567375183105469e-05,10
07-01-2024_02:19:44,0.1,5,3,677.2504699230194,0,0,0,0,0,0.00041049957275390625,40
07-01-2024_02:19:44,0.1,5,3,677.2600138187408,0,0,0,0,0,1.2040138244628906e-05,10
07-01-2024_02:19:44,0.1,5,3,677.2600133419037,0,0,0,0,0,1.354217529296875e-05,10
07-01-2024_02:19:45,0.1,5,3,678.2363245487213,0,0,0,0,0,2.1028518676757813e-05,10
07-01-2024_02:19:45,0.1,5,3,678.2567493915558,0,0,0,0,0,0.0004801177978515625,40
07-01-2024_02:19:45,0.1,5,3,678.2569823265076,0,0,0,0,0,2.2459030151367188e-05,10
07-01-2024_02:19:45,0.1,5,3,678.2652635574341,0,0,0,0,0,1.5521049499511717e-05,10
07-01-2024_02:19:45,0.1,5,3,678.2653543949127,0,0,0,0,0,1.735687255859375e-05,10
07-01-2024_02:19:46,0.1,5,3,679.2434906959534,0,0,0,0,0,3.781318664550781e-05,10
07-01-2024_02:19:46,0.1,5,3,679.2609045505524,0,0,0,0,0,2.036094665527344e-05,10
07-01-2024_02:19:46,0.1,5,3,679.2609179019928,0,0,0,0,0,0.000516510009765625,40
07-01-2024_02:19:46,0.1,5,3,679.2705445289612,0,0,0,0,0,2.4700164794921874e-05,10
07-01-2024_02:19:46,0.1,5,3,679.2707061767578,0,0,0,0,0,2.1004676818847655e-05,10
07-01-2024_02:19:47,0.1,5,3,680.2481360435486,0,0,0,0,0,1.4257431030273437e-05,10
07-01-2024_02:19:47,0.1,5,3,680.2665610313416,0,0,0,0,0,1.537799835205078e-05,10
07-01-2024_02:19:47,0.1,5,3,680.2676455974579,0,0,0,0,0,0.00037499904632568357,40
07-01-2024_02:19:47,0.1,5,3,680.2838969230652,0,0,0,0,0,1.4567375183105469e-05,10
07-01-2024_02:19:47,0.1,5,3,680.2839870452881,0,0,0,0,0,2.4580955505371092e-05,10
07-01-2024_02:19:48,0.1,5,3,681.2530431747437,0,0,0,0,0,1.683235168457031e-05,10
07-01-2024_02:19:48,0.1,5,3,681.2703413963318,0,0,0,0,0,1.6999244689941406e-05,10
07-01-2024_02:19:48,0.1,5,3,681.2848317623138,0,0,0,0,0,0.0004521417617797852,40
07-01-2024_02:19:48,0.1,5,3,681.296300649643,0,0,0,0,0,1.4805793762207032e-05,10
07-01-2024_02:19:48,0.1,5,3,681.2965362071991,0,0,0,0,0,2.1648406982421874e-05,10
07-01-2024_02:19:49,0.1,5,3,682.2603957653046,0,0,0,0,0,1.7976760864257814e-05,10
07-01-2024_02:19:49,0.1,5,3,682.2799677848816,0,0,0,0,0,1.4257431030273437e-05,10
07-01-2024_02:19:49,0.1,5,3,682.2939403057098,0,0,0,0,0,0.0004286336898803711,40
